scan rate (V/s),1
E (V),I (A)
0.285,-0.000338039
0.29,-0.000335033
0.295,-0.000332114
0.3,-0.000329279
0.305,-0.000326524
0.31,-0.000323847
0.315,-0.000321245
0.32,-0.000318715
0.325,-0.000316257
0.33,-0.000313869
0.335,-0.00031155
0.34,-0.0003093
0.345,-0.000307119
0.35,-0.000305009
0.355,-0.000302972
0.36,-0.000301009
0.365,-0.000299127
0.37,-0.000297329
0.375,-0.000295623
0.38,-0.000294017
0.385,-0.000292524
0.39,-0.000291157
0.395,-0.000289934
0.4,-0.000288875
0.405,-0.000288009
0.41,-0.000287366
0.415,-0.000286987
0.42,-0.000286921
0.425,-0.000287225
0.43,-0.000287972
0.435,-0.000289248
0.44,-0.000291159
0.445,-0.000293832
0.45,-0.000297421
0.455,-0.000302112
0.46,-0.000308129
0.465,-0.000315739
0.47,-0.000325267
0.475,-0.000337095
0.48,-0.000351681
0.485,-0.000369569
0.49,-0.000391395
0.495,-0.000417909
0.5,-0.00044998
0.495,-0.000332654
0.49,-0.000334881
0.485,-0.000311458
0.48,-0.000292541
0.475,-0.000279779
0.47,-0.000269946
0.465,-0.000261593
0.46,-0.000254349
0.455,-0.000248139
0.45,-0.000242861
0.445,-0.00023836
0.44,-0.000234486
0.435,-0.000231119
0.43,-0.000228173
0.425,-0.000225578
0.42,-0.000223276
0.415,-0.000221217
0.41,-0.00021936
0.405,-0.000217671
0.4,-0.000216123
0.395,-0.000214692
0.39,-0.00021336
0.385,-0.000212111
0.38,-0.000210932
0.375,-0.000209813
0.37,-0.000208744
0.365,-0.000207719
0.36,-0.000206732
0.355,-0.000205777
0.35,-0.000204851
0.345,-0.000203949
0.34,-0.000203069
0.335,-0.000202209
0.33,-0.000201366
0.325,-0.000200539
0.32,-0.000199727
0.315,-0.000198928
0.31,-0.000198141
0.305,-0.000197365
0.3,-0.000196599
0.295,-0.000195844
0.29,-0.000195097
0.285,-0.000194358
0.28,-0.000193627
0.275,-0.000192904
0.27,-0.000192187
0.265,-0.000191476
0.26,-0.00019077
0.255,-0.000190069
0.25,-0.000189371
0.245,-0.000188676
0.24,-0.000187982
0.235,-0.000187289
0.23,-0.000186595
0.225,-0.000185897
0.22,-0.000185194
0.215,-0.000184483
0.21,-0.000183761
0.205,-0.000183023
0.2,-0.000182267
0.195,-0.000181485
0.19,-0.000180671
0.185,-0.000179817
0.18,-0.000178913
0.175,-0.000177947
0.17,-0.000176905
0.165,-0.00017577
0.16,-0.00017452
0.155,-0.000173129
0.15,-0.000171569
0.145,-0.0001698
0.14,-0.00016778
0.135,-0.000165455
0.13,-0.00016276
0.125,-0.00015962
0.12,-0.000155944
0.115,-0.000151623
0.11,-0.000146532
0.105,-0.000140522
0.1,-0.000133419
0.095,-0.000125025
0.09,-0.000115114
0.085,-0.000103432
0.08,-8.97E-05
0.075,-7.36E-05
0.07,-5.49E-05
0.065,-3.31E-05
0.06,-8.14E-06
0.055,2.04E-05
0.05,5.27E-05
0.045,8.88E-05
0.04,0.000128663
0.035,0.000172162
0.03,0.000218881
0.025,0.000268231
0.02,0.00031941
0.015,0.000371416
0.01,0.000423076
0.005,0.000473097
2.90E-16,0.000520133
-0.005,0.000562868
-0.01,0.000600113
-0.015,0.000630894
-0.02,0.000654535
-0.025,0.000670718
-0.03,0.000679501
-0.035,0.000681301
-0.04,0.000676831
-0.045,0.000667013
-0.05,0.00065288
-0.055,0.000635474
-0.06,0.000615777
-0.065,0.000594652
-0.07,0.000572821
-0.075,0.000550858
-0.08,0.000529197
-0.085,0.000508152
-0.09,0.000487933
-0.095,0.000468672
-0.1,0.000450438
-0.105,0.000433256
-0.11,0.000417118
-0.115,0.000401992
-0.12,0.000387834
-0.125,0.000374591
-0.13,0.000362206
-0.135,0.000350618
-0.14,0.000339769
-0.145,0.000329604
-0.15,0.000320068
-0.155,0.000311112
-0.16,0.000302687
-0.165,0.000294752
-0.17,0.000287267
-0.175,0.000280196
-0.18,0.000273505
-0.185,0.000267164
-0.19,0.000261146
-0.195,0.000255427
-0.2,0.000249984
-0.205,0.000244796
-0.21,0.000239844
-0.215,0.000235112
-0.22,0.000230585
-0.225,0.000226249
-0.23,0.00022209
-0.235,0.000218097
-0.24,0.000214259
-0.245,0.000210568
-0.25,0.000207013
-0.255,0.000203587
-0.26,0.000200283
-0.265,0.000197092
-0.27,0.00019401
-0.275,0.00019103
-0.28,0.000188147
-0.285,0.000185355
-0.29,0.00018265
-0.295,0.000180028
-0.3,0.000177484
-0.305,0.000175015
-0.31,0.000172618
-0.315,0.000170288
-0.32,0.000168024
-0.325,0.000165822
-0.33,0.000163679
-0.335,0.000161593
-0.34,0.000159562
-0.345,0.000157583
-0.35,0.000155654
-0.355,0.000153774
-0.36,0.000151939
-0.365,0.00015015
-0.37,0.000148403
-0.375,0.000146697
-0.38,0.000145031
-0.385,0.000143404
-0.39,0.000141813
-0.395,0.000140258
-0.4,0.000138738
-0.405,0.000137251
-0.41,0.000135795
-0.415,0.000134371
-0.42,0.000132977
-0.425,0.000131612
-0.43,0.000130276
-0.435,0.000128966
-0.44,0.000127683
-0.445,0.000126426
-0.45,0.000125193
-0.455,0.000123984
-0.46,0.000122799
-0.465,0.000121637
-0.47,0.000120496
-0.475,0.000119377
-0.48,0.000118279
-0.485,0.0001172
-0.49,0.000116142
-0.495,0.000115102
-0.5,0.000114081
